Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2/10/2017,30.64814186,30.83836061,30.63190566,30.72701504,80262000
2/13/2017,30.91954994,31.04249837,30.7942866,30.8708378,92141600
2/14/2017,31.32087517,31.33711137,30.91028354,30.96131769,132904800
2/15/2017,31.4345417,31.61084278,31.22808665,31.43686369,142492400
2/16/2017,31.39742088,31.52500269,31.27911286,31.4716501,90338400
2/17/2017,31.48325348,31.50877055,31.33943191,31.33943191,88792800
2/21/2017,31.71057892,31.72217823,31.54355876,31.60155177,98028800
2/22/2017,31.80569839,31.80801684,31.57372627,31.64795551,83347600
2/23/2017,31.67115211,31.89152491,31.61779952,31.86832983,83152800
2/24/2017,31.70130348,31.70130348,31.3811809,31.52732443,87106400
2/27/2017,31.76393509,31.88224311,31.61315465,31.81265078,81029600
2/28/2017,31.77786064,31.88224738,31.71058675,31.79873728,93931600
3/1/2017,32.42737961,32.51088971,31.91936366,31.98663402,145658400
3/2/2017,32.23484421,32.54104554,32.18844696,32.47609363,104844000
3/3/2017,32.4250679,32.43666722,32.14902047,32.19309574,84432400
3/6/2017,32.32299805,32.42274791,32.15134092,32.32995693,87000000
3/7/2017,32.36474228,32.47144744,32.19540013,32.25803358,69785200
3/8/2017,32.24412155,32.42969994,32.20236827,32.23252224,74828800
3/9/2017,32.1698761,32.19539316,31.79176414,32.18379739,88623600
3/10/2017,32.27659225,32.32762639,32.16060622,32.30210932,78451200
3/13/2017,32.29051971,32.34387231,32.20237271,32.20933159,69686800
3/14/2017,32.24179077,32.39488961,32.20699285,32.31370153,61236400
3/15/2017,32.58280182,32.65007217,32.25107988,32.33923041,102767200
3/16/2017,32.6361618,32.71271304,32.53641194,32.64312069,76928000
3/17/2017,32.47378159,32.70807218,32.45058296,32.70807218,175540000
3/20/2017,32.81476593,32.82404325,32.52943778,32.5688726,86168000
3/21/2017,32.43897629,33.12561523,32.41345922,32.96555392,158119600
3/22/2017,32.80550385,32.84726068,32.42042919,32.44130938,103440800
3/23/2017,32.68949509,32.84259746,32.61758433,32.76836472,81385200
3/24/2017,32.62455368,32.87972439,32.55728333,32.82404981,89582400
3/27/2017,32.68022156,32.7590912,32.15596249,32.33458195,94300400
3/28/2017,33.35759354,33.41326458,32.61992031,32.68719421,133499200
3/29/2017,33.4318161,33.51764818,33.21608376,33.32974782,116760000
3/30/2017,33.38772964,33.51995539,33.28798338,33.44804463,84829200
3/31/2017,33.32510757,33.46661068,33.17432361,33.33902533,78646800
4/3/2017,33.33438873,33.43181659,33.18360829,33.33671072,79942800
4/4/2017,33.58259964,33.61043516,33.21144289,33.23000108,79565600
4/5/2017,33.40861893,33.74265928,33.35990323,33.45501263,110871600
4/6/2017,33.32510757,33.52460369,33.27639188,33.47124757,84596000
4/7/2017,33.25086212,33.44571773,33.23462592,33.34133105,66688800
4/10/2017,33.2114563,33.3761581,33.14882282,33.31120618,75733600
4/11/2017,32.85420609,33.25319834,32.49000823,33.15808894,121517600
4/12/2017,32.89365005,32.97483818,32.71039008,32.84725634,81400000
4/13/2017,32.71966553,33.02818885,32.71966553,32.91916168,71291600
4/17/2017,32.90059662,32.91219593,32.67790189,32.81940498,66328400
4/18/2017,32.75445938,32.94931509,32.73358274,32.80317508,58790000
4/19/2017,32.63383102,32.94003587,32.58047844,32.91220036,69313600
4/20/2017,33.04211807,33.15346373,32.74519396,32.75911173,93278400
4/21/2017,33.00266647,33.09777233,32.90523863,33.0421013,69283600
4/24/2017,33.3204689,33.39237968,33.21376019,33.28799295,68537200
4/25/2017,33.52692413,33.61275267,33.37382171,33.38310258,75486000
4/26/2017,33.32975006,33.54316751,33.26016126,33.51301,80164800
4/27/2017,33.35527039,33.44110248,33.24392476,33.38542789,56985200
4/28/2017,33.32279587,33.47357988,33.23464886,33.42486417,83441600
5/1/2017,34.00247192,34.1462935,33.62667824,33.6591542,134411600
5/2/2017,34.21820831,34.35275258,34.06278741,34.22516719,181408800
5/3/2017,34.11380768,34.2135575,33.46660724,33.7728085,182788000
5/4/2017,33.99086761,34.13237072,33.82384744,33.98854917,93487600
5/5/2017,34.55456543,34.55920232,34.04422398,34.04422398,109310800
5/8/2017,35.49404907,35.65411038,34.57080112,34.57080112,195009600
5/9/2017,35.72138977,35.92784483,35.59612284,35.69355071,156521600
5/10/2017,35.55203629,35.70977913,35.28526983,35.63786835,103222800
5/11/2017,35.85950089,35.88745485,35.47749659,35.51010659,109020400
5/12/2017,36.36031723,36.43485286,36.02722601,36.03421361,130108000
5/15/2017,36.26712418,36.4884065,36.11572142,36.33933176,104038800
5/16/2017,36.21355438,36.35098195,36.03885723,36.32303155,80194000
5/17/2017,34.99766922,36.00392671,34.87188881,35.77798473,203070800
5/18/2017,35.53107071,35.71741505,35.20264276,35.23525275,134272800
5/19/2017,35.65219879,35.86649357,35.55204078,35.72673796,107843200
5/22/2017,35.86883163,36.00625925,35.61726723,35.87115965,91865600
5/23/2017,35.82456589,36.08078626,35.71042913,36.08078626,79675600
5/24/2017,35.71741104,35.91074297,35.56134869,35.8338758,76712000
5/25/2017,35.84087753,35.9526863,35.64521752,35.80826753,76942400
5/26/2017,35.7803154,35.92706218,35.71043581,35.8711578,87710400
5/30/2017,35.79428101,35.97130617,35.71508582,35.73604862,80507600
5/31/2017,35.58231354,35.91074503,35.49380273,35.86415983,97804800
6/1/2017,35.68014908,35.71509065,35.45653869,35.67782106,65616400
6/2/2017,36.20890045,36.20890045,35.61260133,35.7733233,111082800
6/5/2017,35.85485077,35.97597515,35.74537713,35.95035276,101326800
6/6/2017,35.97598267,36.29276712,35.81992023,35.84787065,106499600
6/7/2017,36.19026947,36.33235666,35.98296228,36.10874625,84278400
6/8/2017,36.10176086,36.2298693,35.9643297,36.16232128,85003200
6/9/2017,34.70185852,36.14835322,34.01238874,36.14835322,259530800
6/12/2017,33.87261581,34.02867819,33.19478995,33.94715498,289229200
6/13/2017,34.14515305,34.34547267,33.80973382,34.27792464,136661600
6/14/2017,33.81205368,34.35710796,33.50458497,34.35710796,126124800
6/15/2017,33.60940933,33.65366652,33.12491891,33.3834709,128661600
6/16/2017,33.1388855,33.65831736,33.12257872,33.49060781,201444400
6/19/2017,34.08691025,34.1800842,33.46266075,33.46266075,130165600
6/20/2017,33.77711487,34.210364,33.76081165,34.210364,99600400
6/21/2017,33.97743225,34.024021,33.6839423,33.89590904,85063200
6/22/2017,33.92153549,34.17076829,33.80273913,33.95414549,76425200
6/23/2017,34.07293701,34.27791617,33.80040984,33.80506943,141757600
6/26/2017,33.96579361,34.5387984,33.86330402,34.28024642,102769600
6/27/2017,33.47896194,34.04498258,33.45333955,33.77711147,99047600
6/28/2017,33.96811676,34.03333675,33.34619529,33.65599202,88329600
6/29/2017,33.4673233,33.80507407,33.14122328,33.70724406,125997600
6/30/2017,33.54651642,33.76547077,33.49061204,33.64667442,92096400
7/3/2017,33.42539597,33.84466994,33.33222555,33.74683994,57111200
7/5/2017,33.56281662,33.72586659,33.24370429,33.46964623,86278400
7/6/2017,33.24604034,33.42539713,33.17150472,33.31359192,96515200
7/7/2017,33.58378601,33.71655758,33.28563642,33.28563642,76806800
7/10/2017,33.78876495,33.99607214,33.39511339,33.56748256,84362400
7/11/2017,33.89823914,33.9727783,33.63037156,33.71189477,79127200
7/12/2017,33.947155,34.04964102,33.73286023,33.97743342,99538000
7/13/2017,34.42000961,34.58771922,33.87728319,33.8912584,100797600
7/14/2017,34.7158165,34.78336805,34.31750898,34.46658374,80528400
7/17/2017,34.83694839,35.14907319,34.60635038,34.66458278,95174000
7/18/2017,34.95806885,34.96971604,34.62963731,34.7530897,71475200
7/19/2017,35.17702103,35.27019142,34.92778471,35.05123708,83692000
7/20/2017,35.01863098,35.34473451,34.98369297,35.28883014,68974800
7/21/2017,35.00231934,35.04191693,34.67854745,34.93709936,105010400
7/24/2017,35.42625046,35.50777721,34.91613423,35.07452816,85972800
7/25/2017,35.57765961,35.83387997,35.35870527,35.35870527,75415600
7/26/2017,35.74536514,35.85483875,35.6521912,35.71974275,63124000
7/27/2017,35.06988144,35.86883185,34.31053219,35.81292746,129905200
7/28/2017,34.82296753,34.9930051,34.75075994,34.91380991,68854800
7/31/2017,34.64360428,35.01629291,34.50384871,34.91613137,79383600
8/1/2017,34.95108414,34.99068174,34.56907977,34.72980175,141474400
8/2/2017,36.60255814,37.21050455,36.37428812,37.10102735,279747200
8/3/2017,36.23685074,36.61885505,36.10873878,36.58158547,108389200
8/4/2017,36.42785263,36.6631102,36.26480265,36.35331702,82239600
8/7/2017,36.99153519,37.01715758,36.49306617,36.58390854,87481200
8/8/2017,37.28735352,37.69498013,36.8657517,36.94261886,144823600
8/9/2017,37.51564026,37.56455704,37.06142826,37.09636627,104526000
8/10/2017,36.3207016,37.41509131,36.15934845,37.39170545,163217200
8/11/2017,36.82579041,37.08068334,36.49607273,36.6200099,105028400
8/14/2017,37.3800087,37.46419278,37.12277857,37.25607152,88490800
8/15/2017,37.78923798,37.92954241,37.44782375,37.56942378,117862000
8/16/2017,37.63722229,38.00201866,37.45014622,37.86872933,110686400
8/17/2017,36.91466141,37.58111909,36.90998352,37.5366881,111762400
8/18/2017,36.83047485,37.29816342,36.6480766,36.91465894,109712400
8/21/2017,36.76266479,36.92167721,36.27159033,36.83047807,105474000
8/22/2017,37.3636322,37.41507822,36.95206763,37.00117292,86418400
8/23/2017,37.41041565,37.52500066,37.15318902,37.19762002,77596400
8/24/2017,37.24436951,37.58812079,37.07600138,37.51562609,79275600
8/25/2017,37.38235092,37.54604122,37.24438364,37.33324205,101920400
8/28/2017,37.75883102,37.88276819,37.39870888,37.44781775,103864000
8/29/2017,38.09557343,38.14467873,37.4150857,37.43847155,118067600
8/30/2017,38.19846725,38.3247416,38.02542119,38.30369647,109078400
8/31/2017,38.35046005,38.47206007,38.22886003,38.26627597,107140400
9/1/2017,38.36216354,38.57028486,38.26394935,38.53754679,66364400
9/5/2017,37.90148926,38.40893102,37.54604488,38.29200886,117874000
9/6/2017,37.86172867,38.11428092,37.53668526,38.04880481,86606800
9/7/2017,37.70972443,37.93889437,37.49926602,37.90381559,87714000
9/8/2017,37.09472275,37.68400782,37.07133689,37.61619454,114446000
9/11/2017,37.76583862,37.89445365,37.38934932,37.53199442,126323200
9/12/2017,37.61619568,38.34111446,37.12746193,38.02542322,286856000
9/13/2017,37.33324814,37.40574288,36.92636126,37.38469418,179629600
9/14/2017,37.0128746,37.27477907,36.96844362,37.17890562,95042800
9/15/2017,37.38702393,37.64191333,36.94739555,37.05730264,196458400
9/18/2017,37.10407639,37.5320119,36.94740113,37.44081276,113077600
9/19/2017,37.11809158,37.36129157,37.05027833,37.30048979,83242400
9/20/2017,36.49607468,37.0081906,35.97226226,36.92400652,211805600
9/21/2017,35.86938095,36.43294663,35.71972073,36.43294663,150046800
9/22/2017,35.51860809,35.60747006,35.20759477,35.43676117,186581600
9/25/2017,35.2052536,35.50457396,34.88021023,35.07430139,177549200
9/26/2017,35.81090164,35.99329984,35.47182826,35.49287338,146640000
9/27/2017,36.06581116,36.18039617,35.90445799,35.9652598,102016800
9/28/2017,35.843647,36.07749126,35.70801691,35.98629214,88022000
9/29/2017,36.04008102,36.04242175,35.54433227,35.82728543,105199200
10/2/2017,35.96758652,36.11724671,35.71269712,36.07281572,74795200
10/3/2017,36.12427139,36.26691658,35.99098198,36.01436427,64921200
10/4/2017,35.89041519,35.97927715,35.65189662,35.92549397,80655200
10/5/2017,36.33706665,36.34875958,36.02371614,36.05411347,85135200
10/6/2017,36.31602097,36.36045195,36.1429749,36.23885192,69630400
10/9/2017,36.44229507,36.65041636,36.36045171,36.43528003,65051600
10/10/2017,36.45632172,36.94739613,36.26924915,36.49373766,62468000
10/11/2017,36.60832214,36.70887347,36.42124601,36.47269204,67622400
10/12/2017,36.47971344,36.80007901,36.41657448,36.56156038,64500400
10/13/2017,36.71121597,36.77902925,36.57558586,36.65041417,65576800
10/16/2017,37.38702393,37.4150841,36.86554862,36.92400969,96486000
10/17/2017,37.52500153,37.61853783,37.23503326,37.36364836,75989200
10/18/2017,37.35895538,37.58111027,37.32154302,37.51329344,65496800
10/19/2017,36.47502899,36.73225912,36.25054049,36.65509008,170336800
10/20/2017,36.53816986,36.88893629,36.47035659,36.62235395,95896400
10/23/2017,36.51944733,36.8748915,36.36277214,36.68781543,87937200
10/24/2017,36.73694229,36.81177061,36.52648027,36.5475254,71028800
10/25/2017,36.57558441,36.84216675,36.30900208,36.69250655,84828400
10/26/2017,36.80943298,36.90764716,36.66210993,36.76733915,68002000
10/27/2017,38.12829971,38.25691474,37.11107596,37.24904319,177816800
10/30/2017,38.98652267,39.30221391,38.28498976,38.32474287,178803200
10/31/2017,39.52902985,39.67167498,39.03795907,39.26244755,144187200
11/1/2017,39.02627563,39.73950147,38.72695521,39.72313066,134551200
11/2/2017,39.31155396,39.40275306,38.64977435,38.95845045,165573600
11/3/2017,40.33815384,40.74971865,40.01544747,40.68892039,237594400
11/6/2017,40.74736786,40.92041392,40.15574209,40.30773945,140105200
11/7/2017,40.87833405,40.98122614,40.59538435,40.66787554,97446000
11/8/2017,41.21271515,41.21271515,40.76607174,40.84324078,97638000
11/9/2017,41.12853622,41.17998226,40.48780156,40.94847512,117930400
11/10/2017,40.99241638,41.15904426,40.89854384,41.09567832,100582000
11/13/2017,40.82813263,40.95251534,40.69436052,40.71783044,67928400
11/14/2017,40.21090698,40.71313249,40.17335654,40.60987057,99130000
11/15/2017,39.68053436,39.97154501,39.5162556,39.88940384,116632400
11/16/2017,40.15459061,40.33529541,39.96684196,40.17336225,94550000
11/17/2017,39.93163681,40.22264739,39.81194879,40.14050624,87598000
11/20/2017,39.89173508,40.02785274,39.79316786,39.96448682,65049600
11/21/2017,40.63334274,40.76476571,40.07948625,40.07948625,100525200
11/22/2017,41.0604744,41.06986022,40.61222535,40.6849771,102355600
11/24/2017,41.06282043,41.18720315,40.98771954,41.09333062,56106800
11/27/2017,40.85629654,41.0886359,40.68028285,41.08159564,82867200
11/28/2017,40.61691666,41.0393466,40.33294636,40.90557808,105715200
11/29/2017,39.77440643,40.58172328,39.22993918,40.51366621,166665600
11/30/2017,40.33060455,40.3986616,39.53032812,39.99734882,166108800
12/1/2017,40.14286041,40.28836393,39.54441309,39.88470554,159037200
12/4/2017,39.84949493,40.51130446,39.80959893,40.47844872,130169600
12/5/2017,39.8119545,40.25316335,39.52094387,39.6758368,109400800
12/6/2017,39.66409683,39.94337246,39.06565315,39.30972389,114240000
12/7/2017,39.73685455,39.99970053,39.64063287,39.66879392,102693200
12/8/2017,39.74858475,40.13112232,39.6195109,40.0114343,93420800
12/11/2017,40.52305603,40.57468701,39.61247714,39.70869884,141095200
12/12/2017,40.29540253,40.4573357,40.23908043,40.40101003,77636800
12/13/2017,40.42918015,40.72722747,40.3658142,40.48315668,95273600
12/14/2017,40.41744232,40.63100649,40.28367018,40.45968389,81906000
12/15/2017,40.82813263,40.87506889,40.47375972,40.74834062,160677200
12/18/2017,41.40310669,41.58616061,41.03699884,41.04169354,117684400
12/19/2017,40.96190262,41.16138622,40.85629513,41.07689951,109745600
12/20/2017,40.91732025,41.16843127,40.65916539,41.03935384,93902400
12/21/2017,41.07220078,41.3092348,40.85864025,40.87506633,83799600
12/22/2017,41.07220078,41.16842244,40.95251277,40.99475433,65397600
12/26/2017,40.03020859,40.24142358,39.82133557,40.08418512,132742000
12/27/2017,40.03725433,40.07949591,39.82838487,39.91991186,85992800
12/28/2017,40.14990616,40.33061459,40.00909374,40.13113093,65920800
12/29/2017,39.71573257,40.03490425,39.71338701,40.01847816,103999600
1/2/2018,40.42682648,40.43621588,39.72277166,39.93399025,102223600
1/3/2018,40.41978836,40.96425917,40.356426,40.49019456,118071600
1/4/2018,40.60754013,40.71080209,40.38459012,40.49254321,89738400
1/5/2018,41.06985474,41.156687,40.61221993,40.70374689,94640000
1/8/2018,40.91732025,41.21302198,40.81874943,40.91732025,82271200
1/9/2018,40.91262436,41.08394336,40.69671465,40.96425533,86336000
1/10/2018,40.90323257,40.90558172,40.60049061,40.63804105,95839600
1/11/2018,41.13555908,41.18484447,40.95015963,40.97362597,74670800
1/12/2018,41.56035614,41.62372208,41.22240925,41.34679198,101672400
1/16/2018,41.34914017,42.10013126,41.3374052,41.75044941,118263600
1/17/2018,42.03206635,42.06726765,41.0862865,41.33974304,137547200
1/18/2018,42.06962204,42.26676012,41.83259153,42.09543753,124773600
1/19/2018,41.88187408,42.14472006,41.63545419,41.91707539,129700400
1/22/2018,41.53923798,41.72229196,41.44536542,41.60964418,108434400
1/23/2018,41.54861832,42.1118643,41.49699093,41.60963869,130756400
1/24/2018,40.88680267,41.60963258,40.64742308,41.59789762,204420400
1/25/2018,40.15692902,41.05811807,40.02081136,40.95485616,166116000
1/26/2018,40.25080109,40.36579796,39.91050874,40.36579796,156572000
1/29/2018,39.41768646,39.93399265,39.208817,39.93399265,202561600
1/30/2018,39.18534088,39.27921342,38.65260512,38.84739403,184192800
1/31/2018,39.29330063,39.53033473,39.07504534,39.16187763,129915600
2/1/2018,39.37544632,39.57258085,39.13606663,39.23228834,188923200
2/2/2018,37.66692734,39.14544296,37.57305481,38.95769432,346375200
2/5/2018,36.72584915,38.46017079,36.61085224,37.33837701,290954000
2/6/2018,38.26068497,38.42261815,36.14148027,36.3362692,272975200
2/7/2018,37.4416275,38.34751136,37.33132889,38.27475962,206434400
2/8/2018,36.41136169,37.78426983,36.38320065,37.61764197,217562000
2/9/2018,36.8567276,37.20547639,35.40281841,37.01225202,282690400
2/12/2018,38.34127426,38.61932983,37.11593417,37.34922082,243278000
2/13/2018,38.7253685,38.82198249,38.09149155,38.1621848,130196800
2/14/2018,39.43935013,39.47940879,38.3813212,38.41902114,162579600
2/15/2018,40.76367188,40.7872339,39.8234599,40.00961532,204588800
2/16/2018,40.63170624,41.19489349,40.47618541,40.61521318,160704400
2/20/2018,40.49503708,41.06293098,40.39370925,40.54216471,135722000
2/21/2018,40.31124496,41.02994959,40.29710344,40.72597324,149886400
2/22/2018,40.64820862,40.98988849,40.46205319,40.48326008,123967600
2/23/2018,41.35512543,41.39047025,40.89326603,40.92390061,135249600
2/26/2018,42.17280197,42.27177107,41.52243207,41.55542177,152648800
2/27/2018,42.03613281,42.52862322,41.98193622,42.20344004,155712400
2/28/2018,41.97250366,42.56160799,41.95601061,42.24113509,151128400
3/1/2018,41.2373085,42.36367584,40.68590764,42.07147876,195208000
3/2/2018,41.52243805,41.54364495,40.63642269,40.71889875,153816000
3/5/2018,41.66616821,41.88295815,41.12419157,41.28678492,113605600
3/6/2018,41.63082123,42.00313557,41.50357628,41.92301825,95154000
3/7/2018,41.24438095,41.43760894,41.06529449,41.22317405,126814000
3/8/2018,41.69445801,41.7368718,41.25380902,41.35041942,95096400
3/9/2018,42.41081238,42.41552622,41.80050095,41.93481851,128740800
3/12/2018,42.82082367,42.97870323,42.46500588,42.48385406,128828400
3/13/2018,42.40844727,43.24026238,42.23642979,43.02582752,126774000
3/14/2018,42.04792023,42.53805557,41.89946475,42.49092793,117473600
3/15/2018,42.09738922,42.47206227,41.9607202,42.0620444,90975200
3/16/2018,41.94894409,42.20814785,41.85468524,42.09739594,157618800
3/19/2018,41.30799866,41.81934081,40.92154634,41.78399599,133787200
3/20/2018,41.2938652,41.66146579,41.22317195,41.2938652,78597600
3/21/2018,40.35835266,41.25850203,40.35599394,41.24671923,148219600
3/22/2018,39.78811646,40.69062132,39.72920601,40.05910307,165963200
3/23/2018,38.866745,40.04023973,38.866745,39.67970819,164115200
3/26/2018,40.7118187,40.78958089,39.22020626,39.60430339,150164800
3/27/2018,39.66794205,41.27266222,39.3333311,40.92626847,163690400
3/28/2018,39.22964859,40.06382263,38.92567223,39.4110938,166674000
3/29/2018,39.5359726,40.47147063,39.3286067,39.54304156,153594000
4/2/2018,39.27677536,39.80932815,38.75600897,39.26735127,150347200
4/3/2018,39.67972183,39.76455302,38.85262042,39.50299049,121112000
4/4/2018,40.43848038,40.53273564,38.82669169,38.85261243,138422000
4/5/2018,40.71889877,41.05586478,40.54923641,40.6670573,107732800
4/6/2018,39.67736435,40.6434935,39.63494696,40.2876757,140021200
4/9/2018,40.07086945,40.78721859,40.02374183,40.03081079,116070800
4/10/2018,40.82493973,41.00167107,40.41963557,40.76602928,113634400
4/11/2018,40.63406754,40.98281635,40.45969133,40.58458118,89726400
4/12/2018,41.03465652,41.23730858,40.77544915,40.86263904,91557200
4/13/2018,41.17368317,41.43524566,40.96632087,41.18546597,100497200
4/16/2018,41.43053055,41.51771684,41.19724394,41.24437157,86313600
4/17/2018,42.00078964,42.16573816,41.56956478,41.58841655,106421600
4/18/2018,41.90652466,42.13745614,41.68031061,41.89945569,83018000
4/19/2018,40.71889877,41.3292101,40.68590907,40.94511286,139235200
4/20/2018,39.05053711,40.34656627,38.98219901,40.20046959,261964400
4/23/2018,38.93744278,39.33331918,38.66645262,39.31211229,146062000
4/24/2018,38.39548111,39.19430679,37.99017687,39.03878231,134768000
4/25/2018,38.56276321,38.97985003,38.2705698,38.32005255,113528400
4/26/2018,38.69709015,39.05290791,38.49679321,38.67352453,111852000
4/27/2018,38.2493782,38.72301692,37.85114299,38.6452547,142623200
4/30/2018,38.94215775,39.41344129,38.13626332,38.20460145,169709600
5/1/2018,39.84702682,39.87058885,38.94451837,39.21314986,214277600
5/2/2018,41.60726547,41.88532101,40.95453682,41.2915028,266157600
5/3/2018,41.68266678,41.82640838,41.10534524,41.44466992,136272800
5/4/2018,43.31802368,43.41699279,41.9842905,42.00314227,224805200
5/7/2018,43.63142776,44.22288727,43.53481378,43.63613801,169805600
5/8/2018,43.84114838,43.88120704,43.28031986,43.5913687,113611200
5/9/2018,44.14984131,44.1592654,43.64556807,43.95897205,92844800
5/10/2018,44.78136826,44.85913048,44.21818447,44.23939497,111957200
5/11/2018,44.61105728,44.9587868,44.34138986,44.82395489,104848800
5/14/2018,44.50695801,44.83339873,44.43835998,44.7103915,83115200
5/15/2018,44.10245514,44.25148304,43.78547848,44.18288141,94780800
5/16/2018,44.51405334,44.58029078,43.9983752,44.01493546,76732400
5/17/2018,44.23257446,44.68675094,44.08354651,44.47148914,69176000
5/18/2018,44.07170868,44.42653431,44.02913134,44.27987421,73190800
5/21/2018,44.38395309,44.77189561,44.21363652,44.47147559,73603200
5/22/2018,44.27278137,44.67964842,44.18289105,44.5613732,60962800
5/23/2018,44.55665588,44.58977281,43.94162309,44.08119064,80233600
5/24/2018,44.50695801,44.67017837,44.04805325,44.65362172,92936000
5/25/2018,44.60867691,44.86178397,44.38868315,44.52588282,69844000
5/29/2018,44.44782257,44.64889187,44.20417593,44.37686033,90056400
5/30/2018,44.35320663,44.47148185,44.18289003,44.40524802,74762000
5/31/2018,44.20417404,44.52588274,44.03149325,44.28696813,109931200
6/1/2018,45.00134659,45.006075,44.41233483,44.46910822,93770000
6/4/2018,45.37747192,45.75358626,45.26392872,45.33252676,105064800
6/5/2018,45.72755432,45.87658222,45.50283218,45.67078454,86264000
6/6/2018,45.88604355,45.90970003,45.39875032,45.80325308,83734400
6/7/2018,45.76303864,45.93808361,45.49809975,45.92389116,85388800
6/8/2018,45.34671783,45.41768369,44.89017723,45.22134639,106627200
6/11/2018,45.23553467,45.41058327,44.99425584,45.26392317,73234000
6/12/2018,45.48390579,45.56196785,45.21660271,45.2733761,67644400
6/13/2018,45.11015701,45.62583872,45.04865521,45.51702396,86553600
6/14/2018,45.13383102,45.3159759,44.99663132,45.31124388,86440400
6/15/2018,44.67017365,44.98242188,44.53297399,44.95166918,246876800
6/18/2018,44.64653397,44.76007717,44.28224425,44.44310043,73939600
6/19/2018,43.92504501,44.07643713,43.39517081,43.79494157,134314000
6/20/2018,44.1166687,44.28225333,43.9345238,44.08118757,82514800
6/21/2018,43.87065125,44.55428195,43.74764399,44.29407499,102847600
6/22/2018,43.74289322,44.03384916,43.69085185,44.02675294,108801600
6/25/2018,43.09238434,43.74289791,42.7517512,43.38334031,126652400
6/26/2018,43.6269989,44.1237563,43.17991868,43.28636928,98276800
6/27/2018,43.56311417,44.30115012,43.53236147,43.81622117,101141200
6/28/2018,43.88009644,44.0480488,43.4779615,43.54892734,69460800
6/29/2018,43.78783798,44.27986317,43.2674279,44.06696568,90950800
7/2/2018,44.27750397,44.30589247,43.38807573,43.48269806,70925200
7/3/2018,43.50634766,44.45964545,43.41645735,44.42179652,55819200
7/5/2018,43.85644531,44.09536354,43.59151,43.8233284,66416800
7/6/2018,44.46437836,44.57318952,43.80913275,43.86117412,69940800
7/9/2018,45.08177567,45.10542854,44.77899144,44.8263008,79026400
7/10/2018,45.02737427,45.24736443,44.98715752,45.11253256,63756400
7/11/2018,44.44309616,44.89254054,44.37922653,44.58975627,75326000
7/12/2018,45.18822098,45.27811128,44.78135402,44.83339539,72164400
7/13/2018,45.25919724,45.37983666,45.15747867,45.20005962,50055600
7/16/2018,45.15983582,45.57143118,45.04392482,45.3041317,60172400
7/17/2018,45.28757858,45.38692933,44.75534012,44.88544358,62138000
7/18/2018,45.03919601,45.37036875,44.92801703,45.36563673,65573600
7/19/2018,45.38928986,45.54777818,44.87124393,44.87124393,81147200
7/20/2018,45.28520966,45.51939224,44.98478963,45.36563593,82704800
7/23/2018,45.32542419,45.40821828,44.84049513,45.10543044,63957600
7/24/2018,45.65423203,45.81035617,45.42950984,45.52412857,74791600
7/25/2018,46.08475113,46.09184735,45.5193922,45.66842011,66839600
7/26/2018,45.94044876,46.35441191,45.7985171,46.03506746,76304000
7/27/2018,45.17639542,46.17227421,44.96823351,46.12496485,96096000
7/30/2018,44.92328644,45.46498526,44.72458497,45.39401941,84118000
7/31/2018,45.01318359,45.45080337,44.78846139,45.01555141,157492000
8/1/2018,47.66490173,47.72640353,46.67375506,47.10427849,271742800
8/2/2018,49.05819321,49.29237943,47.39287978,47.44728537,249616000
8/3/2018,49.20013428,49.37754713,48.60639028,48.97304423,133789600
8/6/2018,49.45560074,49.49817808,48.98249987,49.20249004,101701600
8/7/2018,48.99194717,49.55730241,48.9091531,49.51472508,102349600
8/8/2018,49.02508545,49.15755314,48.37930367,48.7412256,90102000
8/9/2018,49.41065598,49.62354992,49.01324937,49.56441231,93970400
8/10/2018,49.26348114,49.63616955,49.05933415,49.22312697,98444800
8/13/2018,49.58157349,50.07532446,49.30383924,49.6860213,103563600
8/14/2018,49.79045486,49.98273208,49.43675736,49.88778153,82992000
8/15/2018,49.90678024,50.02547026,49.4533835,49.66465159,115230400
8/16/2018,50.63790131,50.75421518,50.19874687,50.26521298,114001600
8/17/2018,51.64915085,51.73698031,50.59993148,50.6663976,141708000
8/20/2018,51.14590073,52.02895107,51.06281627,51.77258383,121150800
8/21/2018,51.04619598,51.55656518,50.80644348,51.46398712,104639200
8/22/2018,51.0485878,51.35955513,50.7613563,50.82307744,76072400
8/23/2018,51.15302658,51.52333887,50.94175849,50.95362459,75532800
8/24/2018,51.31206131,51.48772019,51.06281159,51.41650909,73905600
8/27/2018,51.7346077,51.92451246,51.35242568,51.54707543,82100400
8/28/2018,52.1523819,52.35178021,51.9672258,51.98858913,91107200
8/29/2018,52.93099976,53.05206589,52.08355491,52.25921381,109019200
8/30/2018,53.41762543,54.18436188,52.79331482,52.99508928,195175200
8/31/2018,54.03480911,54.32915799,53.64787856,53.76894106,173360400
9/4/2018,54.20810699,54.40275675,53.79744053,54.21997672,109560400
9/5/2018,53.85441589,54.51908082,53.43425577,54.35766411,133332000
9/6/2018,52.9594841,53.96834919,52.53219934,53.7024811,137160000
9/7/2018,52.53219604,53.49833079,52.39214271,52.66275577,150479200
9/10/2018,51.82717514,52.66275374,51.3856482,52.44910957,158066000
